TOWN,eb_rate_estimate,year,drug
BEDFORD,0.011365078342283,2014,diazepam
BEDFORD,0.005243527622135,2015,diazepam
BEDFORD,4.26056790529e-4,2016,diazepam
BEDFORD,4.2232577674e-4,2017,diazepam
BEDFORD,0.056090615642342,2013,lorazepam
BEDFORD,0.06096526491517,2014,lorazepam
BEDFORD,0.054479854669928,2015,lorazepam
BEDFORD,0.03860668963504,2016,lorazepam
BEDFORD,0.067775043342372,2017,lorazepam
BEDFORD,0.062567073407106,2013,tot_benzo
BEDFORD,0.071988548351515,2014,tot_benzo
BEDFORD,0.069711184189546,2015,tot_benzo
BEDFORD,0.054165080014673,2016,tot_benzo
BEDFORD,0.083364796372271,2017,tot_benzo
BEDFORD,2.451773522270162,2013,tot_opioid
BEDFORD,3.522574592464922,2014,tot_opioid
BEDFORD,2.705820788493855,2015,tot_opioid
BEDFORD,3.188268820090633,2016,tot_opioid
BEDFORD,3.959201343149477,2017,tot_opioid
BELCHERTOWN,0.05609050273038,2013,alprazolam
BELCHERTOWN,0.061612665966359,2014,alprazolam
BELCHERTOWN,0.053542655495476,2015,alprazolam
BELCHERTOWN,0.072636317176916,2016,alprazolam
BELCHERTOWN,0.047712601355858,2017,alprazolam
BELCHERTOWN,0.019406559180402,2013,diazepam
BELCHERTOWN,0.035484456988785,2014,diazepam
BELCHERTOWN,0.060670945457184,2015,diazepam
BELCHERTOWN,0.061042917899607,2016,diazepam
BELCHERTOWN,0.042797148770767,2017,diazepam
BELCHERTOWN,0.224006970711156,2013,lorazepam
BELCHERTOWN,0.285276105522928,2014,lorazepam
BELCHERTOWN,0.296297960398266,2015,lorazepam
BELCHERTOWN,0.345124695855393,2016,lorazepam
BELCHERTOWN,0.339622266024283,2017,lorazepam
BELCHERTOWN,0.299059220471259,2013,tot_benzo
BELCHERTOWN,0.382042370023491,2014,tot_benzo
BELCHERTOWN,0.410317129171829,2015,tot_benzo
BELCHERTOWN,0.478634506396143,2016,tot_benzo
BELCHERTOWN,0.429808563947354,2017,tot_benzo
BELCHERTOWN,18.656902291888077,2013,tot_opioid
BELCHERTOWN,20.27430035067494,2014,tot_opioid
BELCHERTOWN,25.766649523199153,2015,tot_opioid
BELCHERTOWN,17.25346096416104,2016,tot_opioid
BELCHERTOWN,14.867625996247408,2017,tot_opioid
BELLINGHAM,0.03937587200969,2013,alprazolam
BELLINGHAM,0.041969266263454,2014,alprazolam
BELLINGHAM,0.033828185835712,2015,alprazolam
BELLINGHAM,0.04969954608831,2016,alprazolam
BELLINGHAM,0.021462762589141,2017,alprazolam
BELLINGHAM,4.89993610652e-4,2013,diazepam
BELLINGHAM,0.025208484923047,2014,diazepam
BELLINGHAM,0.025644489254298,2015,diazepam
BELLINGHAM,0.022263600280029,2016,diazepam
BELLINGHAM,0.009918321658861,2017,diazepam
BELLINGHAM,0.036385755096479,2013,lorazepam
BELLINGHAM,0.062078996025882,2014,lorazepam
BELLINGHAM,0.066787369417795,2015,lorazepam
BELLINGHAM,0.104915640565652,2016,lorazepam
BELLINGHAM,0.073639158522977,2017,lorazepam
BELLINGHAM,0.075337348546244,2013,tot_benzo
BELLINGHAM,0.12849381440817,2014,tot_benzo
BELLINGHAM,0.125489782943947,2015,tot_benzo
BELLINGHAM,0.176107583499316,2016,tot_benzo
BELLINGHAM,0.104090887919323,2017,tot_benzo
BELLINGHAM,5.604866724456371,2013,tot_opioid
BELLINGHAM,6.715138374968827,2014,tot_opioid
BELLINGHAM,7.461894699670679,2015,tot_opioid
BELLINGHAM,9.521940046826026,2016,tot_opioid
BELLINGHAM,9.276877119158915,2017,tot_opioid
BELMONT,0.102670796953682,2013,alprazolam
BELMONT,0.10009446240466,2014,alprazolam
BELMONT,0.212545460663635,2015,alprazolam
BELMONT,0.11446555623191,2016,alprazolam
BELMONT,0.105694435903356,2017,alprazolam
BELMONT,0.046580544801266,2013,diazepam
BELMONT,0.049372424542151,2014,diazepam
BELMONT,0.069856454966935,2015,diazepam
BELMONT,0.051564692591255,2016,diazepam
BELMONT,0.049573824619593,2017,diazepam
BELMONT,0.386192329819932,2013,lorazepam
BELMONT,0.387221656815888,2014,lorazepam
BELMONT,0.508672898142522,2015,lorazepam
BELMONT,0.421371472461984,2016,lorazepam
BELMONT,0.412998098406243,2017,lorazepam
BELMONT,0.535416112402318,2013,tot_benzo
BELMONT,0.536637454704849,2014,tot_benzo
BELMONT,0.791224767222399,2015,tot_benzo
BELMONT,0.587346236809561,2016,tot_benzo
BELMONT,0.568192177077755,2017,tot_benzo
BELMONT,12.748421306807472,2013,tot_opioid
BELMONT,13.50565404416028,2014,tot_opioid
BELMONT,16.034871383510183,2015,tot_opioid
BELMONT,15.611851362146657,2016,tot_opioid
BELMONT,16.417193748289883,2017,tot_opioid
BERKLEY,0.001213468924953,2013,alprazolam
BERKLEY,0.001274031187985,2014,alprazolam
BERKLEY,0.035195571211262,2015,alprazolam
BERKLEY,0.045839766231757,2016,alprazolam
BERKLEY,0.031802186332369,2017,alprazolam
BERKLEY,0.001330272104674,2013,diazepam
BERKLEY,0.001368720113764,2014,diazepam
BERKLEY,0.001431017401508,2015,diazepam
BERKLEY,0.001522376792222,2016,diazepam
BERKLEY,0.001509030973413,2017,diazepam
BERKLEY,0.022282420313813,2013,lorazepam
BERKLEY,0.002385557144516,2014,lorazepam
BERKLEY,0.131315674767453,2015,lorazepam
BERKLEY,0.154862755180159,2016,lorazepam
BERKLEY,0.099687799011979,2017,lorazepam
BERKLEY,0.022107891567232,2013,tot_benzo
BERKLEY,0.002143812362675,2014,tot_benzo
BERKLEY,0.165598445796666,2015,tot_benzo
BERKLEY,0.199828703206636,2016,tot_benzo
BERKLEY,0.130400429670015,2017,tot_benzo
BERKLEY,0.262941238718925,2013,tot_opioid
BERKLEY,0.143694404210961,2014,tot_opioid
BERKLEY,0.519073340606845,2015,tot_opioid
BERKLEY,0.613509203460479,2016,tot_opioid
BERKLEY,0.417497332499962,2017,tot_opioid
BERLIN,0.0016684781544829999,2013,alprazolam
BERLIN,0.001751938752702,2014,alprazolam
BERLIN,0.001680512094734,2015,alprazolam
BERLIN,0.001834816270213,2016,alprazolam
BERLIN,0.042125051752757,2017,alprazolam
BERLIN,0.001820871331845,2013,diazepam
BERLIN,0.001873514312614,2014,diazepam
BERLIN,0.001957746176222,2015,diazepam
BERLIN,0.002081843548713,2016,diazepam
BERLIN,0.00206358326166,2017,diazepam
BERLIN,0.003258222184899,2013,lorazepam
BERLIN,0.003281620738548,2014,lorazepam
BERLIN,0.003255278470374,2015,lorazepam
BERLIN,0.003310379202792,2016,lorazepam
BERLIN,0.091983807514717,2017,lorazepam
BERLIN,0.00292123786278,2013,tot_benzo
BERLIN,0.00295290898518,2014,tot_benzo
BERLIN,0.00290943702853,2015,tot_benzo
BERLIN,0.003067275094893,2016,tot_benzo
BERLIN,0.132641899535617,2017,tot_benzo
BERLIN,4.148926370360832,2013,tot_opioid
BERLIN,4.121245614258089,2014,tot_opioid
BERLIN,3.862285045788544,2015,tot_opioid
BERLIN,3.828100875431896,2016,tot_opioid
BERLIN,19.13122372715864,2017,tot_opioid
BERNARDSTON,0.003862943037016,2013,alprazolam
BERNARDSTON,0.004058293180018,2014,alprazolam
BERNARDSTON,0.003897334519632,2015,alprazolam
BERNARDSTON,0.004253157591019,2016,alprazolam
BERNARDSTON,0.004319016074465,2017,alprazolam
BERNARDSTON,0.004126471677119,2013,diazepam
BERNARDSTON,0.004245936600008,2014,diazepam
BERNARDSTON,0.004425775222976,2015,diazepam
BERNARDSTON,0.004696915771049,2016,diazepam
BERNARDSTON,0.00465561332893,2017,diazepam
BERNARDSTON,0.007554749532654,2013,lorazepam
BERNARDSTON,0.007615254705219,2014,lorazepam
BERNARDSTON,0.00755831824737,2015,lorazepam
BERNARDSTON,0.075183561721696,2016,lorazepam
BERNARDSTON,0.007449480534461,2017,lorazepam
BERNARDSTON,0.00681905627125,2013,tot_benzo
BERNARDSTON,0.006895848461396,2014,tot_benzo
BERNARDSTON,0.006796408833002,2015,tot_benzo
BERNARDSTON,0.075297418075137,2016,tot_benzo
BERNARDSTON,0.007036375677509,2017,tot_benzo
BERNARDSTON,0.416477180655667,2013,tot_opioid
BERNARDSTON,0.148309783994475,2014,tot_opioid
BERNARDSTON,1.462050937664868,2015,tot_opioid
BERNARDSTON,6.698412845370753,2016,tot_opioid
BERNARDSTON,0.1863340878522,2017,tot_opioid
BEVERLY,0.101000316114777,2013,alprazolam
BEVERLY,0.097808425869985,2014,alprazolam
BEVERLY,0.101945796577634,2015,alprazolam
BEVERLY,0.110895076997215,2016,alprazolam
BEVERLY,0.110762318899219,2017,alprazolam
BEVERLY,0.062904863158269,2013,diazepam
BEVERLY,0.048387283186903,2014,diazepam
BEVERLY,0.050384779766286,2015,diazepam
BEVERLY,0.05078833983905,2016,diazepam
BEVERLY,0.045192715335448,2017,diazepam
BEVERLY,0.306353069434953,2013,lorazepam
BEVERLY,0.292760293521837,2014,lorazepam
BEVERLY,0.344275725824871,2015,lorazepam
BEVERLY,0.362177764187445,2016,lorazepam
BEVERLY,0.338957779231855,2017,lorazepam
BEVERLY,0.470236535954244,2013,tot_benzo
BEVERLY,0.438881677402225,2014,tot_benzo
BEVERLY,0.496553803513113,2015,tot_benzo
BEVERLY,0.523800780550207,2016,tot_benzo
BEVERLY,0.494832391170077,2017,tot_benzo
BEVERLY,31.684364919147825,2013,tot_opioid
BEVERLY,29.482206101072098,2014,tot_opioid
BEVERLY,32.58074533253493,2015,tot_opioid
BEVERLY,34.2030814805965,2016,tot_opioid
BEVERLY,34.19908211016956,2017,tot_opioid
BILLERICA,0.051885198077038,2013,alprazolam
BILLERICA,0.049726505099323,2014,alprazolam
BILLERICA,0.047014596353826,2015,alprazolam
BILLERICA,0.058676431595229,2016,alprazolam
BILLERICA,0.050143608161024,2017,alprazolam
BILLERICA,0.013682312571111,2013,diazepam
BILLERICA,0.020179676126847,2014,diazepam
BILLERICA,0.013692058547004,2015,diazepam
BILLERICA,0.015594266686492,2016,diazepam
BILLERICA,0.018161972594843,2017,diazepam
BILLERICA,0.123145502813798,2013,lorazepam
BILLERICA,0.093077768309612,2014,lorazepam
BILLERICA,0.09578836684859,2015,lorazepam
BILLERICA,0.111107545743403,2016,lorazepam
BILLERICA,0.10310734982051,2017,lorazepam
BILLERICA,0.188492674678917,2013,tot_benzo
BILLERICA,0.162749193715127,2014,tot_benzo
BILLERICA,0.15624298924219,2015,tot_benzo
BILLERICA,0.185125677090839,2016,tot_benzo
BILLERICA,0.171162194290999,2017,tot_benzo
BILLERICA,8.659271444401028,2013,tot_opioid
BILLERICA,8.075550101552489,2014,tot_opioid
BILLERICA,8.388766894540284,2015,tot_opioid
BILLERICA,9.424695051815503,2016,tot_opioid
BILLERICA,8.999069729934403,2017,tot_opioid
BLACKSTONE,8.32490847899e-4,2013,alprazolam
BLACKSTONE,8.73959935408e-4,2014,alprazolam
BLACKSTONE,8.37960356397e-4,2015,alprazolam
BLACKSTONE,9.15067583271e-4,2016,alprazolam
BLACKSTONE,9.29560306211e-4,2017,alprazolam
BLACKSTONE,9.16079984695e-4,2013,diazepam
BLACKSTONE,9.42550281279e-4,2014,diazepam
BLACKSTONE,9.85893087275e-4,2015,diazepam
BLACKSTONE,0.001049213606451,2016,diazepam
BLACKSTONE,0.001040019978747,2017,diazepam
BLACKSTONE,0.001624783392094,2013,lorazepam
BLACKSTONE,0.001635941015341,2014,lorazepam
BLACKSTONE,0.001622467186512,2015,lorazepam
BLACKSTONE,0.001649466648156,2016,lorazepam
BLACKSTONE,0.001596604586262,2017,lorazepam
BLACKSTONE,0.001453039672521,2013,tot_benzo
BLACKSTONE,0.001468563466027,2014,tot_benzo
BLACKSTONE,0.00144677703051,2015,tot_benzo
BLACKSTONE,0.001525227570493,2016,tot_benzo
BLACKSTONE,0.001497483595267,2017,tot_benzo
BLACKSTONE,0.058744297169051,2013,tot_opioid
BLACKSTONE,0.069235952319843,2014,tot_opioid
BLACKSTONE,0.086981043995992,2015,tot_opioid
BLACKSTONE,0.07162685519206,2016,tot_opioid
BLACKSTONE,0.108754075246839,2017,tot_opioid
BLANDFORD,0.003308259269198,2013,alprazolam
BLANDFORD,0.003475100222045,2014,alprazolam
BLANDFORD,0.003336297142608,2015,alprazolam
BLANDFORD,0.003641337473843,2016,alprazolam
BLANDFORD,0.003697957862423,2017,alprazolam
BLANDFORD,0.003552970651778,2013,diazepam
BLANDFORD,0.003655796879947,2014,diazepam
BLANDFORD,0.003813003283,2015,diazepam
BLANDFORD,0.004048610691177,2016,diazepam
BLANDFORD,0.004013031531557,2017,diazepam
BLANDFORD,0.006467538790886,2013,lorazepam
BLANDFORD,0.006517981507122,2014,lorazepam
BLANDFORD,0.006468339930596,2015,lorazepam
BLANDFORD,0.006581464951748,2016,lorazepam
BLANDFORD,0.006373365451076,2017,lorazepam
BLANDFORD,0.005827778189574,2013,tot_benzo
BLANDFORD,0.005892784914752,2014,tot_benzo
BLANDFORD,0.00580735756568,2015,tot_benzo
BLANDFORD,0.006122708486084,2016,tot_benzo
BLANDFORD,0.006012123948376,2017,tot_benzo
BLANDFORD,0.005650767448285,2013,tot_opioid
BLANDFORD,0.005615481277741,2014,tot_opioid
BLANDFORD,0.005515362240322,2015,tot_opioid
BLANDFORD,0.005483406466687,2016,tot_opioid
BLANDFORD,0.005370390957969,2017,tot_opioid
BOLTON,0.001433218151854,2013,alprazolam
BOLTON,0.016716187824549,2014,alprazolam
BOLTON,0.001443296026099,2015,alprazolam
BOLTON,0.022327835621507,2016,alprazolam
BOLTON,0.05139721589974,2017,alprazolam
BOLTON,0.001567760694051,2013,diazepam
BOLTON,0.001613079142612,2014,diazepam
BOLTON,0.001686064383469,2015,diazepam
BOLTON,0.018097213379223,2016,diazepam
BOLTON,0.022157142914771,2017,diazepam
BOLTON,0.02908889786009,2013,lorazepam
BOLTON,0.029122802094466,2014,lorazepam
BOLTON,0.002795421336177,2015,lorazepam
BOLTON,0.02085554300932,2016,lorazepam
BOLTON,0.030471140232,2017,lorazepam
BOLTON,0.028912259555642,2013,tot_benzo
BOLTON,0.044237633322558,2014,tot_benzo
BOLTON,0.002496822080466,2015,tot_benzo
BOLTON,0.058250097763789,2016,tot_benzo
BOLTON,0.101313532131377,2017,tot_benzo
BOLTON,3.851203227487691,2013,tot_opioid
BOLTON,4.446121809303332,2014,tot_opioid
BOLTON,1.274591044184898,2015,tot_opioid
BOLTON,4.887418808897723,2016,tot_opioid
BOLTON,4.172360037760012,2017,tot_opioid
BOSTON,0.114630640131055,2013,alprazolam
BOSTON,0.13102248614844,2014,alprazolam
BOSTON,0.131998727513942,2015,alprazolam
BOSTON,0.138525326720746,2016,alprazolam
BOSTON,0.146321041453942,2017,alprazolam
BOSTON,0.093032640904356,2013,diazepam
BOSTON,0.095807637686552,2014,diazepam
BOSTON,0.092691401498013,2015,diazepam
BOSTON,0.097111660860238,2016,diazepam
BOSTON,0.101061663374734,2017,diazepam
BOSTON,0.446402097438391,2013,lorazepam
BOSTON,0.47511804900662,2014,lorazepam
BOSTON,0.491004814009734,2015,lorazepam
BOSTON,0.533255079852631,2016,lorazepam
BOSTON,0.542885595823879,2017,lorazepam
BOSTON,0.654074284859742,2013,tot_benzo
BOSTON,0.701957439305611,2014,tot_benzo
BOSTON,0.715704237274775,2015,tot_benzo
BOSTON,0.768902133897712,2016,tot_benzo
BOSTON,0.790279601597987,2017,tot_benzo
BOSTON,51.74567413435638,2013,tot_opioid
BOSTON,53.90315306017192,2014,tot_opioid
BOSTON,55.901212859166904,2015,tot_opioid
BOSTON,61.12827018409201,2016,tot_opioid
BOSTON,63.996061344914786,2017,tot_opioid
BOURNE,0.056700855509873,2013,alprazolam
BOURNE,0.033127774435244,2014,alprazolam
BOURNE,0.029875543738599,2015,alprazolam
BOURNE,0.027947200491522,2016,alprazolam
BOURNE,0.026868380249447,2017,alprazolam
BOURNE,0.014929534664242,2013,diazepam
BOURNE,0.006516655391518,2014,diazepam
BOURNE,0.008253650078286,2015,diazepam
BOURNE,0.006111308443163,2016,diazepam
BOURNE,0.011287874683079,2017,diazepam
BOURNE,0.103452513701348,2013,lorazepam
BOURNE,0.0820368833502,2014,lorazepam
BOURNE,0.067102874496219,2015,lorazepam
BOURNE,0.052179027091811,2016,lorazepam
BOURNE,0.054980960189065,2017,lorazepam
BOURNE,0.17472528235868,2013,tot_benzo
BOURNE,0.121242954009633,2014,tot_benzo
BOURNE,0.10478065900538,2015,tot_benzo
BOURNE,0.085743230475894,2016,tot_benzo
BOURNE,0.092667454567882,2017,tot_benzo
BOURNE,8.158899376876091,2013,tot_opioid
BOURNE,5.247587765278342,2014,tot_opioid
BOURNE,3.732217440380456,2015,tot_opioid
BOURNE,4.300049042888172,2016,tot_opioid
BOURNE,4.957816593746905,2017,tot_opioid
BOXBOROUGH,0.001389053559251,2013,alprazolam
BOXBOROUGH,0.001458439862476,2014,alprazolam
BOXBOROUGH,0.001398773726064,2015,alprazolam
BOXBOROUGH,0.001527301365961,2016,alprazolam
BOXBOROUGH,0.001551391585035,2017,alprazolam
BOXBOROUGH,0.00152011376701,2013,diazepam
BOXBOROUGH,0.001564053654232,2014,diazepam
BOXBOROUGH,0.001634905110321,2015,diazepam
BOXBOROUGH,0.001738993522236,2016,diazepam
BOXBOROUGH,0.001723745532326,2017,diazepam
BOXBOROUGH,0.002712049025718,2013,lorazepam
BOXBOROUGH,0.002731240276247,2014,lorazepam
BOXBOROUGH,0.002709125166904,2015,lorazepam
BOXBOROUGH,0.002754722551846,2016,lorazepam
BOXBOROUGH,0.002666703990892,2017,lorazepam
BOXBOROUGH,0.002429485036904,2013,tot_benzo
BOXBOROUGH,0.002455696142903,2014,tot_benzo
BOXBOROUGH,0.002419450684238,2015,tot_benzo
BOXBOROUGH,0.002550685704179,2016,tot_benzo
BOXBOROUGH,0.00250436179001,2017,tot_benzo
BOXBOROUGH,0.002340142403075,2013,tot_opioid
BOXBOROUGH,0.023974448051753,2014,tot_opioid
BOXBOROUGH,0.002284040390198,2015,tot_opioid
BOXBOROUGH,0.01850765795343,2016,tot_opioid
BOXBOROUGH,0.025226287881322,2017,tot_opioid
BOXFORD,0.083286967965674,2013,alprazolam
BOXFORD,0.059870734926158,2014,alprazolam
BOXFORD,0.012931438714001,2015,alprazolam
BOXFORD,0.034689266419697,2016,alprazolam
BOXFORD,0.072821942311313,2017,alprazolam
BOXFORD,0.03738835987029,2013,diazepam
BOXFORD,0.015843432813121,2014,diazepam
BOXFORD,7.21765574838e-4,2015,diazepam
BOXFORD,0.007753066644967,2016,diazepam
BOXFORD,0.012984840511112,2017,diazepam
BOXFORD,0.164852131948769,2013,lorazepam
BOXFORD,0.130865841854775,2014,lorazepam
BOXFORD,0.074539279128503,2015,lorazepam
BOXFORD,0.105095651642927,2016,lorazepam
BOXFORD,0.238322094209167,2017,lorazepam
BOXFORD,0.284917813012254,2013,tot_benzo
BOXFORD,0.205613102687342,2014,tot_benzo
BOXFORD,0.086876139560396,2015,tot_benzo
BOXFORD,0.146304976375269,2016,tot_benzo
BOXFORD,0.323229524245189,2017,tot_benzo
BOXFORD,5.834701692021792,2013,tot_opioid
BOXFORD,6.183337902135763,2014,tot_opioid
BOXFORD,9.960574869235423,2015,tot_opioid
BOXFORD,18.730612915375325,2016,tot_opioid
BOXFORD,21.065054758877988,2017,tot_opioid
BOYLSTON,0.001553477965226,2013,alprazolam
BOYLSTON,0.001631141412949,2014,alprazolam
BOYLSTON,0.001564545091977,2015,alprazolam
BOYLSTON,0.001708243842016,2016,alprazolam
BOYLSTON,0.001735155360695,2017,alprazolam
BOYLSTON,0.00169729226321,2013,diazepam
BOYLSTON,0.001746358827153,2014,diazepam
BOYLSTON,0.001825118230465,2015,diazepam
BOYLSTON,0.00194101734924,2016,diazepam
BOYLSTON,0.001923994610845,2017,diazepam
BOYLSTON,0.003033413901709,2013,lorazepam
BOYLSTON,0.003055066793556,2014,lorazepam
BOYLSTON,0.003030455238579,2015,lorazepam
BOYLSTON,0.003081631286871,2016,lorazepam
BOYLSTON,0.002983254975958,2017,lorazepam
BOYLSTON,0.002718727984827,2013,tot_benzo
BOYLSTON,0.002748144298738,2014,tot_benzo
BOYLSTON,0.002707643815982,2015,tot_benzo
BOYLSTON,0.002854524798588,2016,tot_benzo
BOYLSTON,0.002802707028177,2017,tot_benzo
BOYLSTON,0.207144109531388,2013,tot_opioid
BOYLSTON,0.249548674476654,2014,tot_opioid
BOYLSTON,0.002557406826264,2015,tot_opioid
BOYLSTON,0.041933010041971,2016,tot_opioid
BOYLSTON,0.050970884551465,2017,tot_opioid
BRAINTREE,0.1633359924706,2013,alprazolam
BRAINTREE,0.164832009910551,2014,alprazolam
BRAINTREE,0.1605216077364,2015,alprazolam
BRAINTREE,0.155404158378387,2016,alprazolam
BRAINTREE,0.16619459784468,2017,alprazolam
BRAINTREE,0.073018999858463,2013,diazepam
BRAINTREE,0.069656555646821,2014,diazepam
BRAINTREE,0.063053912676479,2015,diazepam
BRAINTREE,0.06561445280445,2016,diazepam
BRAINTREE,0.077730691628523,2017,diazepam
BRAINTREE,0.439190311627986,2013,lorazepam
BRAINTREE,0.483864414920373,2014,lorazepam
BRAINTREE,0.501145951297173,2015,lorazepam
BRAINTREE,0.526535748556071,2016,lorazepam
BRAINTREE,0.586033897740314,2017,lorazepam
BRAINTREE,0.67563122672605,2013,tot_benzo
BRAINTREE,0.718429216148748,2014,tot_benzo
BRAINTREE,0.724781837665194,2015,tot_benzo
BRAINTREE,0.747604358739569,2016,tot_benzo
BRAINTREE,0.830059730111137,2017,tot_benzo
BRAINTREE,26.22342440372845,2013,tot_opioid
BRAINTREE,27.057097402551275,2014,tot_opioid
BRAINTREE,27.434716825493332,2015,tot_opioid
BRAINTREE,29.293095966720745,2016,tot_opioid
BRAINTREE,32.986066535491375,2017,tot_opioid
BREWSTER,0.074979433611042,2013,alprazolam
BREWSTER,0.087801155077843,2014,alprazolam
BREWSTER,0.094508005844248,2015,alprazolam
BREWSTER,0.097578866223426,2016,alprazolam
BREWSTER,0.108553323344392,2017,alprazolam
BREWSTER,0.028297835413466,2013,diazepam
BREWSTER,0.036206590737487,2014,diazepam
BREWSTER,0.048660360475387,2015,diazepam
BREWSTER,0.051402198691165,2016,diazepam
BREWSTER,0.052612830907104,2017,diazepam
BREWSTER,0.162472464369926,2013,lorazepam
BREWSTER,0.159142287910749,2014,lorazepam
BREWSTER,0.175003116763942,2015,lorazepam
BREWSTER,0.196984931396056,2016,lorazepam
BREWSTER,0.200025090561964,2017,lorazepam
BREWSTER,0.265381779258753,2013,tot_benzo
BREWSTER,0.282795142934671,2014,tot_benzo
BREWSTER,0.317889705337763,2015,tot_benzo
BREWSTER,0.345690004771883,2016,tot_benzo
BREWSTER,0.360942371386389,2017,tot_benzo
BREWSTER,10.967307965490692,2013,tot_opioid
BREWSTER,10.964566277088446,2014,tot_opioid
BREWSTER,12.065034397066311,2015,tot_opioid
BREWSTER,12.514338720404936,2016,tot_opioid
BREWSTER,12.927281334382265,2017,tot_opioid
BRIDGEWATER,0.169508006398432,2013,alprazolam
BRIDGEWATER,0.164061205794342,2014,alprazolam
BRIDGEWATER,0.101408869983588,2015,alprazolam
BRIDGEWATER,0.109856099193856,2016,alprazolam
BRIDGEWATER,0.100515605944765,2017,alprazolam
BRIDGEWATER,0.030944782356862,2013,diazepam
BRIDGEWATER,0.035270881296558,2014,diazepam
BRIDGEWATER,0.030956334288119,2015,diazepam
BRIDGEWATER,0.027560051861639,2016,diazepam
BRIDGEWATER,0.035962564160823,2017,diazepam
BRIDGEWATER,0.133074309632983,2013,lorazepam
BRIDGEWATER,0.12146724771685,2014,lorazepam
BRIDGEWATER,0.077487418746201,2015,lorazepam
BRIDGEWATER,0.075221974136476,2016,lorazepam
BRIDGEWATER,0.092304037324968,2017,lorazepam
BRIDGEWATER,0.333322284157627,2013,tot_benzo
BRIDGEWATER,0.320571466127869,2014,tot_benzo
BRIDGEWATER,0.209520830088967,2015,tot_benzo
BRIDGEWATER,0.212280954579456,2016,tot_benzo
BRIDGEWATER,0.228466741659108,2017,tot_benzo
BRIDGEWATER,7.902368685001165,2013,tot_opioid
BRIDGEWATER,8.081054685784526,2014,tot_opioid
BRIDGEWATER,7.579006668272053,2015,tot_opioid
BRIDGEWATER,8.636963068006613,2016,tot_opioid
BRIDGEWATER,8.82043570752983,2017,tot_opioid
BRIMFIELD,0.062662325488609,2013,alprazolam
BRIMFIELD,0.089923504558325,2014,alprazolam
BRIMFIELD,0.046171882803829,2015,alprazolam
BRIMFIELD,0.001346731750551,2016,alprazolam
BRIMFIELD,0.001367999575103,2017,alprazolam
BRIMFIELD,0.022351455941164,2013,diazepam
BRIMFIELD,0.024725098556191,2014,diazepam
